"id","species","catch"
-234516,3,4125
-234516,13,188
-234515,1,1500
-234515,2,750
-234515,3,4125
-234515,5,650
-234514,1,375
-234514,2,2625
-234514,5,750
-234514,9,125
-234513,1,4375
-234513,2,750
-234513,3,7250
-234513,5,450
-234512,1,4375
-234512,2,1125
-234512,3,6125
-234512,5,250
-234511,1,3250
-234511,2,1250
-234511,3,3125
-234511,5,700
-234511,9,188
-234510,1,750
-234510,2,3125
-234510,5,400
-234510,7,125
-234510,9,125
-234509,1,8125
-234509,2,1250
-234509,3,3125
-234509,5,300
-234508,1,8750
-234508,3,250
-234508,5,300
-234507,1,938
-234507,2,1500
-234507,5,350
-234507,9,188
-234506,1,1375
-234506,2,2625
-234505,1,1125
-234505,2,1500
-234505,5,750
-234504,1,563
-234504,2,1375
-234504,9,250
-234503,1,1000
-234503,2,1500
-234503,9,188
-234502,1,1375
-234502,2,2750
-234502,5,750
-234501,1,688
-235087,3,1500
-235087,5,1700
-235087,6,338
-235087,7,63
-235087,13,213
-235086,1,750
-235086,2,313
-235086,3,6000
-235086,6,125
-235086,7,125
-235085,1,250
-235085,2,63
-235085,5,400
-235085,6,188
-235084,1,563
-235084,2,188
-235084,3,2000
-235084,5,2000
-235084,6,188
-235084,13,125
-235083,1,813
-235083,3,1625
-235083,5,2700
-235083,6,375
-235083,13,625
-235082,1,11000
-235082,2,2500
-235082,3,3750
-235082,5,250
-235082,9,88
-235082,13,75
-235081,1,5625
-235081,2,375
-235081,3,6250
-235081,5,900
-235081,6,375
-235081,13,188
-235080,1,3250
-235080,2,1000
-235080,3,9500
-235080,5,1600
-235079,1,938
-235079,5,1600
-235079,6,188
-235079,13,125
-235078,1,1500
-235078,2,500
-235078,3,9750
-235077,1,2125
-235076,1,8625
-235076,3,125
-235076,5,1000
-235076,7,125
-235076,19,188
-235075,1,2250
-235075,7,125
-235074,3,875
-235074,5,300
-235073,5,3100
-235073,7,250
-235073,19,3500
-235072,5,150
-235072,19,2000
-235071,2,175
-235071,3,63
-235071,5,400
-235071,7,100
-235070,2,438
-235070,5,700
-235070,7,188
-235069,1,125
-235069,2,438
-235069,3,125
-235069,5,200
-235068,1,375
-235068,2,188
-235068,3,1250
-235068,5,1500
-235068,6,175
-235068,7,400
-235068,13,250
-235067,1,375
-235067,2,750
-235067,3,375
-235066,1,5875
-235066,3,875
-235066,5,1000
-235066,6,125
-235065,1,5125
-235065,3,125
-235065,5,500
-235065,6,875
-235065,7,125
-235065,13,438
-235064,1,1375
-235064,2,63
-235064,3,1000
-235064,5,5200
-235063,2,375
-235063,5,11000
-235062,1,3750
-235062,5,1000
-235062,7,375
-235061,1,6250
-235061,3,500
-235061,5,900
-235060,1,5875
-235060,5,800
-235060,22,38
-235059,1,938
-235059,3,1000
-235059,5,1800
-235059,6,188
-235059,7,125
-235059,13,138
-235058,5,5700
-235058,13,125
-235057,1,188
-235057,3,625
-235057,5,2000
-235057,6,313
-235057,7,250
-235057,13,125
-235056,1,750
-235056,3,250
-235056,5,300
-235055,1,2500
-235055,3,500
-235055,5,600
-235055,7,500
-235055,19,125
-235054,1,438
-235054,2,63
-235054,3,125
-235054,5,1700
-235054,7,150
-235054,13,338
-235053,1,500
-235053,3,1250
-235053,5,2800
-235053,6,313
-235053,7,313
-235053,13,125
-235053,19,500
-235052,1,5875
-235052,3,1000
-235052,5,2000
-235052,6,125
-235052,7,375
-235051,1,6500
-235051,3,875
-235051,5,600
-235051,6,250
-235051,7,500
-235051,13,500
-235049,1,3750
-235049,3,125
-235049,5,8700
-235049,6,63
-235049,7,438
-235048,1,10000
-235048,5,300
-235048,6,438
-235048,7,625
-235047,1,10000
-235047,3,1250
-235047,5,2800
-235047,7,625
-235046,1,1375
-235046,3,3375
-235046,5,5400
-235045,1,9375
-235045,3,1500
-235045,5,800
-235044,1,4500
-235044,5,4700
-235043,1,2750
-235043,5,350
-235041,5,300
-235041,19,4250
-235040,5,1700
-235040,19,1375
-235039,60,700
-235038,6,75
-235038,7,125
-235038,60,900
-235037,60,1000
-235035,5,700
-235035,6,63
-235035,7,125
-235035,19,1875
-235034,1,125
-235034,2,375
-235034,3,750
-235033,19,1250
-235032,60,18100
-235031,5,150
-235031,60,2200
-235030,5,800
-235030,7,250
-235030,19,2875
-235029,5,2300
-235029,7,313
-235029,19,1375
-235028,5,600
-235028,7,250
-235028,19,4375
-235027,5,400
-235027,7,313
-235027,19,8500
-235026,3,725
-235026,5,650
-235025,5,3500
-235025,7,188
-235025,19,1250
-235024,3,875
-235024,5,2100
-235023,3,6625
-235023,5,200
-235022,6,75
-235022,7,313
-235022,19,3375
-235021,5,900
-235021,19,2125
-235019,3,2250
-235019,5,900
-235019,7,75
-235018,3,4125
-235018,5,2000
-235018,7,75
-245133,8,38
-245133,19,2015
-245133,61,1544
-245132,3,75
-245132,5,37
-245132,7,558
-245132,19,13433
-245132,61,1356
-245131,1,88
-245131,3,75
-245131,5,37
-245131,7,1115
-245131,13,83
-245131,19,7836
-245131,61,1318
-245130,5,196
-245130,7,955
-245130,19,8686
-245130,22,294
-245130,61,1619
-245129,7,558
-245129,19,4030
-245129,61,1883
-245128,1,88
-245128,7,398
-245128,19,5374
-245128,61,3917
-245127,1,728
-245127,5,148
-245127,6,159
-245127,7,391
-245127,19,6626
-245127,61,2184
-245126,1,2593
-245126,2,40
-245126,3,225
-245126,5,9279
-245126,6,80
-245126,7,80
-245126,13,83
-245126,22,43
-245125,1,3336
-245125,2,121
-245125,3,188
-245125,5,9836
-245125,6,398
-245125,8,38
-245124,1,2236
-245124,2,81
-245124,3,599
-245124,5,7720
-245124,7,80
-245124,13,83
-245123,1,2143
-245123,2,1295
-245123,3,561
-245123,5,445
-245123,6,239
-245123,13,83
-245122,1,3013
-245122,2,191
-245122,3,225
-245122,5,854
-245122,13,8
-245122,22,43
-245121,1,1308
-245121,22,1766
-246328,1,185
-246328,7,43
-246328,13,46
-246328,22,9666
-246327,1,231
-246327,7,126
-246327,13,139
-246327,22,12166
-246326,1,231
-246326,7,126
-246326,22,9209
-246325,1,371
-246325,13,93
-246325,22,13334
-246324,1,508
-246324,7,43
-246324,13,93
-246324,22,7959
-246323,1,231
-246323,7,254
-246323,13,85
-246323,22,9000
-246322,1,1110
-246322,7,126
-246322,13,93
-246322,22,8625
-246321,1,1248
-246321,7,254
-246321,13,139
-246321,22,19000
-246320,1,554
-246320,7,295
-246320,13,46
-246320,22,18541
-246319,1,324
-246319,19,375
-246319,22,10709
-246319,61,449
-246318,1,600
-246318,7,43
-246318,13,46
-246318,22,4084
-246318,61,2350
-246317,1,1203
-246317,7,85
-246317,13,46
-246317,19,4473
-246317,22,7375
-246316,1,324
-246316,7,126
-246316,13,46
-246316,19,375
-246316,22,1584
-246316,61,649
-246315,1,554
-246315,3,46
-246315,5,50
-246315,7,169
-246315,19,469
-246315,22,3666
-246315,61,1900
-246314,1,2498
-246314,7,169
-246314,13,46
-246314,19,563
-246314,22,10250
-246314,61,2800
-246313,1,1989
-246313,5,250
-246313,7,313
-246313,13,46
-246313,19,985
-246313,22,11834
-246313,61,2600
-246312,1,693
-246312,7,169
-246312,13,46
-246312,19,1985
-246312,22,10541
-246312,61,1697
-246311,1,878
-246311,7,169
-246311,13,139
-246311,19,1895
-246311,22,12459
-246311,61,1647
-246310,1,1295
-246310,3,46
-246310,7,85
-246310,13,46
-246310,22,6959
-246310,61,449
-246309,1,1388
-246309,3,46
-246309,7,43
-246309,19,1485
-246309,22,8709
-246309,61,1650
-246308,1,1803
-246308,7,93
-246308,19,676
-246308,22,9541
-246308,61,998
-246307,1,739
-246307,7,85
-246307,13,46
-246307,22,15750
-246307,61,50
-246306,1,231
-246306,7,126
-246306,22,3416
-246306,61,399
-246305,1,1054
-246305,3,46
-246305,7,85
-246305,13,46
-246305,22,4834
-246305,61,100
-246304,1,1875
-246304,7,85
-246304,22,3584
-246303,1,3250
-246303,7,43
-246303,22,8625
-246303,61,549
-246302,1,2288
-246302,13,46
-246302,22,5834
-246302,61,150
-246301,1,3780
-246301,7,254
-246301,13,279
-246301,22,9750
-246301,61,5150
-246299,1,508
-246299,7,43
-246299,13,46
-246299,22,9500
-246298,7,254
-246298,19,141
-245489,60,500
-245488,3,1650
-245488,5,400
-245487,5,300
-245487,19,375
-245486,3,625
-245486,5,12000
-245486,6,125
-245485,5,12000
-245485,9,500
-245485,13,125
-245484,1,1250
-245484,5,7000
-245483,1,2500
-245483,2,125
-245483,3,75
-245483,5,200
-245482,1,22500
-245482,2,63
-245482,9,63
-245481,1,125
-245481,2,875
-245480,1,125
-245480,2,500
-245479,1,125
-245479,2,1125
-245478,2,1125
-245477,1,125
-245477,2,1625
-245476,1,125
-245476,2,1625
-245475,1,625
-245475,2,1250
-245474,1,375
-245474,2,1875
-245474,5,200
-245474,9,375
-245473,1,625
-245473,2,4000
-245472,1,125
-245472,2,375
-245471,1,375
-245471,2,750
-245470,1,6875
-245470,2,188
-245470,5,100
-245469,1,6875
-245469,2,188
-245469,3,125
-245468,1,88
-245468,2,1000
-245468,5,200
-245467,1,250
-245467,2,1500
-245466,1,625
-245466,2,625
-245465,1,1000
-245465,2,1500
-245464,1,625
-245464,2,3375
-245464,5,900
-245463,1,188
-245463,2,3625
-245462,1,250
-245462,2,1000
-245461,1,725
-245461,2,463
-245461,9,125
-245461,13,125
-245461,23,188
-245460,1,375
-245460,2,1000
-245459,1,250
-245459,2,1875
-245459,5,500
-245459,13,188
-245458,1,375
-245458,2,3125
-245458,5,500
-245457,1,188
-245457,3,375
-245457,5,1000
-245456,1,6750
-245456,3,250
-245456,5,800
-245455,1,4125
-245455,2,375
-245455,3,375
-245455,5,2100
-245454,1,500
-245454,3,1000
-245454,5,1000
-245453,1,1125
-245453,2,625
-245453,3,2750
-245453,5,3800
-245453,6,375
-245453,9,125
-245453,13,63
-245452,1,875
-245452,2,250
-245451,1,125
-245451,2,2000
-245450,1,250
-245450,2,2125
-245450,5,300
-245450,9,125
-245449,1,625
-245449,2,1250
-245448,1,500
-245448,2,1800
-245448,5,260
-245447,1,500
-245447,2,3375
-245447,13,125
-245446,1,625
-245446,2,3500
-245445,1,375
-245445,2,1000
-245445,9,375
-245445,23,63
-245444,2,2500
-245443,1,1000
-245443,2,4750
-245443,5,400
-245442,1,625
-245442,2,2750
-245441,1,500
-245441,2,1875
-245441,9,188
-245440,1,1375
-245440,2,1500
-245440,5,200
-245440,9,125
-245440,13,125
-245440,23,125
-245439,1,1250
-245439,2,1875
-245439,13,125
-245438,1,11500
-245438,2,125
-245438,3,2375
-245438,5,500
-245437,1,1250
-245437,3,1250
-245437,5,500
-245436,1,6000
-245436,3,125
-245436,5,500
-245436,13,250
-245435,1,1250
-245435,3,250
-245435,5,500
-245435,13,250
-245434,1,63
-245434,3,500
-245434,5,1300
-243081,1,375
-243081,2,750
-243081,3,500
-243081,5,50
-243081,7,63
-243081,9,125
-243081,14,188
-243081,21,250
-243081,24,375
-243081,28,88
-243080,1,375
-243080,2,750
-243079,1,375
-243079,2,375
-243079,3,1875
-243079,5,600
-243078,3,1500
-243078,5,300
-243077,5,300
-243076,3,1875
-243076,5,300
-243075,1,1500
-243075,9,750
-243075,23,375
-243074,1,2250
-243074,9,375
-243074,23,375
-243073,1,5250
-243073,23,375
-243072,1,3000
-243072,3,125
-243072,5,200
-243071,1,125
-243070,2,375
-243070,3,375
-243070,5,1800
-243069,1,375
-243069,2,750
-243069,23,375
-243068,1,375
-243068,2,750
-243067,1,375
-243067,2,750
-243066,2,750
-243066,3,750
-243066,5,600
-243065,2,750
-243065,3,1125
-243065,5,900
-243064,2,1125
-243064,5,1500
-243063,1,375
-243063,2,1125
-243063,9,375
-243063,23,375
-243062,1,375
-243062,2,375
-243062,23,375
-243061,1,750
-243061,23,375
-243060,2,750
-243060,3,375
-243059,2,750
-243059,3,1125
-243059,5,900
-243058,1,375
-243058,2,375
-243057,1,750
-243057,2,375
-243056,2,1875
-243056,5,300
-243055,2,2250
-231312,1,1125
-231312,2,2250
-231312,5,265
-231312,9,375
-231311,1,375
-231311,2,2625
-231310,2,375
-231309,2,375
-231308,2,375
-231307,1,1500
-231307,3,375
-231307,13,375
-231306,1,7500
-231305,1,5625
-231304,1,6750
-231304,5,265
-231303,1,2625
-231303,13,375
-231302,1,5625
-231301,1,3000
-231299,1,8250
-231299,2,1125
-231298,1,3375
-231298,2,375
-231298,3,375
-231297,1,3375
-231297,2,750
-231296,1,1875
-231296,2,750
-231295,2,375
-231294,2,1125
-231293,1,375
-231293,2,1125
-231292,2,750
-231291,2,375
-246828,5,1800
-246828,6,63
-246828,7,63
-246827,1,375
-246827,2,125
-246827,23,250
-246826,1,500
-246826,2,125
-246826,9,125
-246826,23,250
-246825,1,1750
-246825,9,625
-246825,23,125
-246825,24,125
-246824,1,375
-246824,23,375
-246823,1,1250
-246823,2,250
-246823,23,500
-246822,1,500
-246822,5,100
-246822,9,125
-246822,23,375
-246821,1,1125
-246821,2,125
-246821,5,100
-246821,14,0
-246821,23,250
-246820,1,2125
-246820,2,125
-246820,5,200
-246820,23,500
-246819,1,250
-246819,14,250
-246818,1,1375
-246818,9,375
-246818,23,375
-246818,24,375
-246817,23,500
-246816,9,125
-246816,19,250
-246815,1,3000
-246815,9,400
-246815,23,300
-246814,1,2125
-246814,2,125
-246814,5,100
-246814,19,750
-246813,1,125
-246813,5,2000
-246813,7,125
-246811,1,250
-246811,2,875
-246811,5,600
-246811,24,250
-246810,1,250
-246810,2,1500
-246810,5,500
-246810,7,250
-246809,1,125
-246809,3,125
-246809,5,400
-246809,7,125
-246809,14,125
-246808,1,1500
-246808,2,125
-246808,3,125
-246808,4,138
-246808,5,400
-246807,1,250
-246807,2,375
-246807,3,250
-246807,5,800
-246807,7,125
-246807,14,125
-246806,1,250
-246806,2,375
-246806,5,800
-246806,6,125
-246805,1,125
-246805,2,375
-246805,5,3800
-246804,1,250
-246804,2,125
-246804,5,1000
-246804,6,250
-246803,5,700
-246803,9,2000
-246802,5,200
-246802,9,1300
-246801,1,125
-246801,5,100
-246801,9,1100
-246799,1,1625
-246799,2,125
-246799,9,100
-246799,23,500
-246798,1,1375
-246798,9,200
-246798,23,600
-246797,1,125
-246797,2,250
-246797,9,100
-246797,23,1000
-246796,1,250
-246796,23,900
-246795,1,625
-246795,23,1100
-246794,1,125
-246794,23,1200
-246793,1,750
-246793,23,500
-246792,1,1500
-246792,2,125
-246792,9,100
-246792,23,1100
-246791,1,1250
-246791,9,100
-246791,23,600
-246790,1,1250
-246790,23,900
-246789,1,1750
-246789,23,900
-246788,1,1000
-246788,2,125
-246788,9,200
-246788,14,125
-246788,23,600
-246787,1,2125
-246787,2,125
-246787,9,250
-246787,14,250
-246787,23,500
-246787,24,375
-246786,1,1125
-246786,2,125
-246786,5,100
-246786,23,300
-246785,1,125
-246785,19,125
-246784,1,875
-246784,2,250
-246784,5,200
-246784,23,500
-246783,1,625
-246783,23,200
-246782,1,1250
-246782,2,250
-246782,5,100
-246782,23,1375
-246781,2,125
-246781,5,100
-246781,9,1500
-246780,5,500
-246780,9,2125
-246779,1,14375
-246779,2,250
-246779,3,375
-246778,1,6375
-246778,2,125
-246778,3,125
-246778,5,100
-246777,1,3125
-246777,2,125
-246777,3,375
-246777,5,200
-246776,1,2500
-246776,2,250
-246776,5,300
-246775,1,125
-246775,23,1250
-246774,1,250
-246774,2,1875
-246774,5,100
-246774,23,1125
-246774,24,250
-246773,1,125
-246773,2,1500
-246773,5,200
-246773,23,750
-246772,1,250
-246772,2,2250
-246772,4,125
-246772,23,250
-246771,1,250
-246771,2,1250
-246771,5,100
-246771,23,250
-246771,24,125
-246770,1,250
-246770,2,1250
-246770,5,100
-246770,23,500
-246770,24,125
-246769,1,250
-246769,2,1125
-246769,4,125
-246769,23,250
-246768,1,250
-246768,2,1125
-246768,23,250
-246768,24,250
-246767,1,625
-246767,2,125
-246767,3,875
-246767,4,250
-246767,5,300
-246767,14,125
-246766,1,500
-246766,2,125
-246766,3,750
-246766,4,375
-246766,5,300
-246765,1,500
-246765,2,125
-246765,3,500
-246765,4,250
-246765,5,100
-246765,14,250
-246764,1,250
-246764,2,500
-246764,23,1000
-246764,24,250
-246763,1,1125
-246763,2,1500
-246763,4,375
-246763,23,125
-246762,1,875
-246762,2,250
-246762,3,1500
-246762,4,375
-246762,5,300
-246761,5,6000
-246761,7,125
-246761,14,125
-246760,5,4000
-246760,7,125
-246759,3,125
-246759,5,600
-246759,7,125
-246758,1,125
-246758,3,438
-246758,5,300
-246757,3,875
-246757,5,1200
-246757,7,125
-246756,5,5100
-246756,7,125
-246756,14,63
-246755,5,4200
-246755,7,125
-246755,61,300
-246298,22,6125
-246298,173,935
-246297,1,369
-246297,7,169
-246297,19,188
-246297,22,5209
-246297,61,200
-246297,173,464
-246296,1,1526
-246296,3,93
-246296,7,85
-246296,22,3916
-246296,61,200
-246295,1,508
-246295,3,93
-246295,7,211
-246295,13,46
-246295,22,7459
-246295,61,449
-246294,1,1110
-246294,3,46
-246294,7,43
-246294,13,46
-246294,19,2518
-246294,22,6250
-246294,61,1250
-246293,1,369
-246293,7,43
-246293,13,46
-246293,19,1378
-246293,22,3916
-246293,61,998
-246292,1,369
-246292,7,1060
-246292,19,798
-246292,22,4416
-246291,1,739
-246291,7,139
-246291,13,139
-246291,19,3135
-246291,22,7291
-246291,61,2300
-246290,1,1156
-246290,7,126
-246290,13,93
-246290,19,5605
-246290,22,6125
-246290,61,1850
-246289,1,739
-246289,7,211
-246289,19,1219
-246289,22,7666
-246289,61,150
-246288,1,461
-246288,7,211
-246288,13,46
-246288,19,2700
-246288,22,8209
-246288,61,1198
-246287,7,126
-246287,22,3334
-246287,173,250
-246286,7,85
-246286,22,2500
-246286,173,225
-246285,7,126
-246285,22,3375
-246285,173,380
-246284,7,169
-246284,22,6584
-246284,61,50
-246284,173,688
-246283,7,254
-246283,19,45
-246283,22,5375
-246283,173,1000
-246282,1,46
-246282,7,803
-246282,19,8215
-246282,22,1666
-246282,61,1198
-246281,1,139
-246281,7,126
-246281,13,46
-246281,19,1850
-246281,22,3041
-246281,61,600
-246280,1,231
-246280,3,188
-246280,13,46
-246280,19,1173
-246280,22,3875
-246280,61,299
-246279,1,93
-246279,7,85
-246279,19,993
-246279,22,4334
-246279,61,399
-246278,5,50
-246278,7,85
-246278,19,1985
-246278,22,3834
-246278,61,1248
-246277,1,93
-246277,7,43
-246277,13,46
-246277,19,1890
-246277,22,3459
-245069,1,2250
-245069,2,375
-245069,3,375
-245069,5,265
-245069,9,375
-245069,23,375
-245068,1,3750
-245067,1,5625
-245067,3,375
-245067,5,265
-245067,13,375
-245066,1,4125
-245066,2,375
-245065,1,3000
-245064,1,3000
-245064,2,375
-245064,3,375
-245064,5,265
-245063,1,375
-245062,1,375
-245061,1,375
-245060,3,75
-245060,5,106
79468984,5,500
79468984,55,588
79468985,2,613
79468985,3,1375
79468985,5,360
79468985,55,175
79468986,2,375
79468986,3,413
79468987,1,63
79468987,2,225
79468987,3,2488
79468987,5,100
79468988,2,338
79468988,3,2050
79468989,1,63
79468989,2,125
79468989,3,188
79468989,5,500
79468989,55,188
79468990,1,188
79468990,3,3000
79468990,55,1950
79469001,3,88
79469001,5,50
79469001,55,475
79469002,1,125
79469002,2,125
79469002,3,63
79469002,55,100
79469003,3,6325
79469004,2,63
79469004,3,1975
79469004,5,430
79469004,55,150
79469005,1,63
79469005,2,125
79469005,3,1375
79469005,5,1300
79469005,55,88
79469006,3,225
79469006,5,140
79469007,19,2600
79469007,61,4500
79469007,55,213
79469008,2,225
79469008,3,1063
79469009,2,63
79469009,3,375
79469010,2,63
79469010,3,375
79469010,55,2000
79469011,5,150
79469011,19,700
79469011,61,4500
79469011,55,288
79469012,3,38
79469012,5,1550
79469012,19,300
79469012,61,40
79469012,55,750
79469013,19,1360
79469013,61,2020
79469013,55,238
79469014,19,2150
79469014,61,3700
79469014,55,188
79469015,19,2100
79469015,61,3000
79469015,55,125
79469026,61,3800
79469026,19,1550
79469026,55,188
79469027,3,188
79469027,5,1610
79469027,61,3630
79469027,19,230
79469027,55,538
79469028,61,4800
79469028,19,850
79469028,55,625
79469029,61,6030
79469029,19,1330
79469029,55,288
79469030,61,2140
79469030,19,1560
79469030,55,450
79469031,5,130
79469031,61,1900
79469031,19,1770
79469031,55,125
79469032,5,1900
79469032,61,6800
79469032,19,1800
79469032,55,625
79233301,3,1500
79233301,1,125
79233301,5,600
79233302,3,2000
79233302,5,900
79233303,3,1250
79233303,1,156
79233303,5,5500
79233304,3,356
79233304,1,238
79233304,5,900
79233305,5,600
79233306,3,625
79233306,5,4500
79233307,3,1000
79233307,5,2500
79233308,3,250
79233308,5,1000
79233309,3,713
79233309,5,120
79233310,3,4375
79233310,1,500
79233311,3,7125
79233311,1,1375
79233312,3,5000
79233312,1,2750
79233312,2,313
79233313,3,5000
79233313,1,750
79233313,2,275
79233314,3,2500
79233314,1,500
79233314,2,125
79233315,3,625
79233315,1,6250
79233316,3,625
79233316,1,6250
79233316,2,125
79233317,3,17000
79233317,1,1088
79233317,4,963
79233317,2,206
79233318,3,20500
79233319,3,10375
79233319,1,750
79233320,3,5125
79233320,1,4000
79233326,3,4250
79233326,1,2500
79233326,13,625
79233326,9,100
79233327,3,8125
79233327,1,225
79233328,3,2750
79233329,3,3375
79233329,1,1250
79233330,3,1875
79233330,1,5000
79233330,13,95
79233331,3,4375
79233331,1,5000
79233332,3,3125
79233332,1,375
79233333,3,3338
79233333,1,3700
79233334,3,4875
79233334,1,1750
79233334,9,250
79233335,3,4250
79233335,1,1250
79233336,3,2125
79233336,1,250
79233337,3,1250
79233337,1,250
79233338,3,1250
79233338,1,1500
79233339,3,4838
79233339,1,1500
79233340,3,2125
79233340,1,10000
79233341,3,2500
79233341,1,875
79233341,2,625
79233342,3,2250
79233342,1,875
79233342,2,1875
79233343,3,1709
79233343,1,209
79233343,2,1304
79233343,9,500
79233343,23,225
79233344,3,875
79233344,1,625
79233344,2,3000
79233345,3,2500
79233345,1,500
79233345,2,625
79233345,9,188
79233351,3,6250
79233351,2,625
79233352,3,3750
79233353,3,1250
79233353,1,250
79233353,2,125
79233354,3,375
79233354,1,125
79233354,2,1000
79233355,3,1125
79233355,1,1000
79233355,2,2875
79233355,5,200
79233355,13,50
79233355,23,188
79233355,9,188
79233356,3,163
79233356,1,1688
79233356,2,3500
79233356,5,460
79233357,3,625
79233357,1,700
79233357,2,1813
79233357,5,380
79233358,1,563
79233358,2,5375
79233359,3,350
79233359,1,500
79233359,2,1750
79233360,3,3625
79233360,1,375
79233361,3,5750
79233361,1,350
79233362,3,3250
79233362,1,275
79233362,13,190
79233362,9,49
79233363,3,4000
79233363,5,250
79233364,3,625
79233364,1,70
79233364,5,650
79233364,13,325
79233364,9,49
79233364,2,138
79233364,6,44
79233365,3,2875
79233365,1,625
79233365,5,1000
79233365,13,350
79233365,9,100
79233366,3,13750
79233366,1,625
79233367,3,2500
79233367,1,250
79233367,13,313
79233367,6,125
79233368,1,375
79233368,13,48
79233369,1,375
79233369,2,875
79233370,1,1500
79233370,9,313
79233370,2,2000
77649151,1,1750
77649151,9,250
77649151,2,2063
77649152,2,2688
77649153,1,500
77649153,9,125
77649153,2,2875
77649153,6,88
77649154,1,625
77649154,9,188
77649154,2,4000
77649155,1,550
77649155,9,438
77649155,2,4000
77649155,6,98
77649156,1,213
77649156,9,138
77649156,2,2500
77649157,1,350
77649157,9,49
77649157,2,1625
77649158,1,275
77649158,9,98
77649158,2,750
77649158,23,419
77649159,1,438
77649159,9,375
77649159,2,1500
77649159,23,375
77649160,1,625
77649160,9,288
77649160,2,1875
77649160,23,88
77649161,1,875
77649161,9,150
77649161,2,1625
77649162,1,775
77649162,9,194
77649162,2,2625
77649162,23,190
77649163,1,1000
77649163,9,125
77649163,2,3375
77649164,1,1000
77649164,5,100
-232113,1,375
-232113,2,1500
-232113,5,100
-232113,9,250
-232112,1,125
-232112,2,1250
-232110,1,375
-232110,2,1375
-232110,9,125
-232109,1,125
-232109,2,375
-232108,1,500
-232108,2,1500
-232107,1,125
-232107,2,875
-232106,1,125
-232106,2,1625
-232106,3,125
-232106,5,100
-232105,1,3750
-232105,5,200
-232104,1,4500
-232103,1,9375
-232103,5,200
-232103,13,125
-232103,23,125
-232102,1,5875
-232102,2,250
-232101,1,125
-232101,2,500
-232101,5,100
-232099,1,500
-232099,2,500
-232099,3,1250
-232099,9,125
-232098,1,500
-232098,2,875
-232098,3,625
-232098,9,250
-232097,1,250
-232097,2,750
-232097,5,200
-232097,9,125
-232096,1,125
-232096,2,1000
-232096,3,250
-232095,1,125
-232095,2,750
-232095,3,750
-232094,1,375
-232094,2,625
-232094,3,875
-232094,5,100
-232093,1,375
-232093,2,875
-232093,3,1250
-232092,1,375
-232092,2,750
-232092,5,200
-232091,1,500
-232091,2,1000
-232091,3,125
-232090,1,375
-232090,2,1625
-232090,9,375
-232089,1,375
-232089,2,750
79322451,3,63
79322452,1,500
79322452,2,313
79322452,23,188
79322452,55,63
79322453,1,438
79322453,5,50
79322453,23,250
79322453,9,63
79322453,55,63
79322454,1,250
79322454,2,313
79322454,23,188
79322454,55,63
79322455,1,625
79322455,2,188
79322455,23,563
79322455,55,125
79322456,1,3750
79322456,2,63
79322456,23,125
79322456,9,125
79322456,55,63
79322457,1,3813
79322457,2,63
79322457,3,63
79322457,23,250
79322457,9,188
79322457,55,63
79322458,1,313
79322458,2,500
79322458,23,1375
79322458,9,63
79322458,55,188
79322459,1,250
79322459,2,375
79322459,23,750
79322459,55,125
79322460,1,1250
79322460,2,250
79322460,23,563
79322460,9,63
79322460,55,125
79322461,2,2375
79322461,3,63
79322461,23,125
79322461,9,125
79322461,55,63
79322462,1,2188
79322462,2,63
79322462,23,125
79322462,9,125
79322462,55,63
79322463,1,188
79322463,2,250
79322463,23,1125
79322463,55,63
79322464,1,63
79322464,2,63
79322464,23,1125
79322464,55,125
-246435,1,438
-246435,2,50
-246435,3,1500
-246435,4,188
-246435,6,50
-246435,9,75
-246435,14,375
-246435,25,231
-246434,1,63
-246434,3,1750
-246434,4,188
-246434,6,125
-246434,14,375
-246434,26,338
-246432,1,63
-246432,3,2000
-246432,14,375
-246431,1,250
-246431,3,313
-246431,5,100
-246431,14,413
-246430,14,500
-246429,1,63
-246429,2,125
-246429,3,750
-246429,4,63
-246429,5,70
-246429,14,438
-246429,21,6
-246428,1,63
-246428,3,875
-246428,5,20
-246428,14,250
-246427,1,125
-246427,3,1750
-246427,4,125
-246427,6,38
-246427,9,25
-246427,14,188
-246427,21,13
-246426,2,63
-246426,3,750
-246426,7,6
-246426,9,13
-246426,14,188
-246425,1,163
-246425,3,1013
-246425,4,238
-246425,14,250
-246424,1,88
-246424,3,2375
-246424,14,188
-246423,2,38
-246423,3,1375
-246423,4,50
-246423,5,10
-246423,6,100
-246423,14,375
-246423,21,19
-246423,25,19
-246423,26,288
-246422,1,125
-246422,3,1125
-246422,4,25
-246422,6,250
-246422,14,313
-246422,21,6
-246421,1,63
-246421,3,1875
-246421,7,6
-246421,14,63
-246421,25,125
-246421,26,125
-246420,1,63
-246420,3,7125
-246420,4,38
-246420,5,160
-246420,14,13
-246419,1,63
-246419,2,38
-246419,3,1625
-246419,5,40
-246419,14,63
-246418,1,313
-246418,3,81
-246418,5,90
-246418,6,50
-246418,14,500
-246417,1,225
-246417,2,500
-246417,14,25
-246417,21,3
-246417,23,188
-246416,1,213
-246416,2,25
-246416,3,275
-246416,4,13
-246416,9,6
-246416,14,213
-246415,1,313
-246415,2,38
-246415,3,6
-246415,4,13
-246415,5,10
-246415,6,13
-246415,9,6
-246415,14,313
79465681,6,125
77649164,9,375
77649164,2,2250
77649164,23,125
77649165,1,625
77649165,2,2608
